0.339332	0.221083	-1.717668	0.629422	-0.063017	0.625835	-0.331659	0.009586	-0.042611	1.110001	-0.504645	-1.00569	0.301552	0.92544	-1.452433	0.135444	-0.549011	0.937528	-0.109195	0.008588	-0.16065	-0.11096	-0.134176	-0.526631	-0.670402	0.402756	0.189201	0.27754	0.692008	-0.498699	0.10278	-0.121008	-0.436842	-0.225224	0.777245	-0.700446	-0.461309	-0.103813	-0.180512	-1.100334	0.166754	-0.167268	-0.810969	0.969649	0.576391	0.16343	-0.683169	-0.417512	0.375931	0.051873
0.322007	0.185122	-0.551551	0.301992	-0.018367	0.246726	0.937476	0.282617	0.24104	-0.048261	0.250807	-0.047385	0.404737	0.451435	0.158326	-0.86383	0.173038	-0.51905	0.872028	-0.024047	-0.038086	-0.293101	-0.184328	-0.094997	-0.30759	-0.603033	-0.748548	0.079361	1.346467	-0.560599	0.598789	-0.464505	-0.186405	-0.751952	-0.002181	-0.084665	0.066848	-0.277655	-0.704483	0.06106	-0.351678	0.769925	0.627794	-0.021543	-0.922108	-0.388098	-0.739144	0.805713	-0.689279	-0.595286
0.706701	0.162467	0.695633	-1.020149	0.132915	-0.285111	0.193579	0.059466	-0.080873	0.492753	-0.368288	-0.46986	-0.857219	-0.760535	-0.09823	0.258497	0.081692	-0.517757	0.158196	-0.243924	-0.757051	-0.299865	0.482549	-0.676455	-0.753214	-0.570417	-0.162741	0.065594	-0.130917	0.148667	-0.596191	0.770645	0.45809	-0.41355	-0.19757	0.742165	0.120826	-0.346013	0.058711	0.130296	0.902934	-0.079039	-0.399122	-0.138647	0.916078	0.725353	-0.751373	-0.294402	0.667485	-0.388437
0.696473	1.030395	0.054196	-0.446629	-0.329112	0.303024	0.612176	-1.048591	1.333689	-0.70704	0.676885	-0.845895	1.397717	0.985228	-0.625257	-1.75016	0.146036	0.180903	0.044356	0.396943	0.754185	0.590756	-0.522796	-0.944253	-0.028294	-1.235899	-0.130282	0.25746	-0.35083	0.444627	0.09005	-0.862217	0.212372	0.676839	-0.724578	-0.015984	0.853128	0.46432	-0.663371	-0.376796	-0.135147	0.189356	-0.150192	0.754098	-0.463292	-0.040627	-0.217422	-0.667716	0.101291	0.601037
0.331206	0.798754	0.277925	-0.126829	0.714177	-0.26095	0.249272	-0.626794	0.119314	-0.109506	-0.506541	-0.167136	0.792735	-0.316077	-0.241808	-0.413869	-0.621611	-0.83588	-0.859432	0.364199	-0.799896	-0.170583	-0.091885	-0.661244	-0.0523	-0.728362	-0.364027	0.003266	0.607034	0.759267	-0.0782	-0.652469	-0.083182	0.153998	-0.380353	0.25259	0.134635	0.118061	-0.437742	0.488996	0.288606	-0.484676	-0.409472	0.375081	-0.249543	-0.14652	-0.193254	-0.105414	0.42558	0.17043
-1.108684	0.068741	-0.216343	-0.663599	-1.154564	-0.602307	0.267464	-0.047554	-0.093183	0.444879	-0.123589	0.529001	0.415456	0.431501	-0.149581	-0.185149	-0.596269	0.220887	-0.652273	0.12773	-0.48869	-0.413476	0.075218	-1.000306	-0.724744	-1.06128	-0.310509	-0.507612	-0.194933	0.051851	0.382246	0.241582	0.547727	0.582769	0.000951	-0.846951	0.258648	-0.579819	-0.100494	0.2457	0.234478	0.010334	0.201168	0.336529	-0.541982	-0.170234	0.308995	-0.180748	-0.131451	0.02084
-0.285681	0.703802	-0.223623	-0.528276	-0.159447	-0.385794	-0.105002	-0.011609	-0.333187	-0.203197	-0.285451	0.089856	0.760331	0.075025	0.206471	-0.860384	0.43792	0.877902	0.077576	0.184782	-0.403796	-0.26379	-0.239017	-0.167863	0.079501	-0.796794	-0.127208	0.153696	0.95411	0.20956	0.546614	0.344601	0.624148	-0.37748	-0.442494	-0.25317	0.643464	0.524383	0.128536	-0.323046	-0.379683	-0.369309	0.178184	0.359157	0.574003	-0.826009	-0.551241	-0.368798	0.559653	0.681773
0.578509	0.047361	0.22495	-0.274258	-0.698112	-0.279322	0.198522	0.148546	-1.028615	-0.775975	-0.173358	0.19144	0.806654	0.576848	-0.227584	0.317977	0.814037	0.117201	0.127856	0.785339	0.576486	-0.335451	-0.610594	0.893606	-0.751931	-0.893932	-0.252266	-0.355409	-1.06665	0.654758	-0.520004	0.219077	-0.703239	-0.21083	0.164743	0.946397	0.716216	0.350707	-0.446434	-0.392851	-0.337049	0.718544	-0.291599	-0.35515	-0.601091	0.189972	0.90088	-0.298848	-0.711266	0.376053
-0.381936	-0.635645	0.264893	-0.15608	-0.152272	0.141633	0.089869	0.762102	0.481657	-0.255806	-0.597927	-0.246132	0.297198	-0.334035	0.095546	-0.021085	0.665	0.340997	-0.798732	-0.372919	-0.099497	-0.612346	-0.245635	-0.131202	-0.184876	-0.223549	0.144622	0.792918	-0.582213	0.801168	-0.386673	0.093888	-0.226938	0.150413	-0.71265	-0.24391	0.214434	0.782516	-0.617009	-0.190765	-0.749369	0.042918	-0.589031	0.144668	-1.256112	-0.093047	-1.112413	0.123862	0.439052	0.359345
0.048007	-0.151998	-0.031187	0.236327	0.777005	-0.229136	0.092284	-0.230914	-0.216505	0.130552	-1.337228	-0.227198	0.134165	0.370431	-0.58355	0.780824	0.095987	0.066521	-0.000561	0.134173	-0.723108	-0.786408	1.591578	0.277923	-0.303142	-0.275924	-0.342796	-0.554165	0.152556	0.500725	-0.148245	-0.000209	0.088033	-0.572189	-0.471483	0.45664	-0.216232	-0.372345	-0.723964	0.669205	0.459534	0.885139	-0.422533	0.790702	0.879856	0.470192	-0.436526	-0.325047	0.794914	0.920626
-0.706901	-0.217988	0.250714	-0.136631	-0.091377	0.894198	0.616705	0.185512	-0.300045	0.532327	-0.601818	-0.377764	-0.368917	-0.297515	0.05828	0.290363	0.558279	-0.086013	-0.066225	-0.433483	-0.065272	-0.235694	0.225175	-0.130474	-0.14196	-1.017035	0.485652	-0.663384	-0.736441	0.635958	-1.546941	-0.762956	0.320444	0.255098	-0.463565	0.289903	0.523953	-0.178052	0.369882	-0.293839	0.47951	-0.143566	-0.454605	0.842407	0.557862	-0.148287	-0.119575	-0.433195	0.929048	0.188278
0.481336	0.149449	-0.233008	0.971539	0.538351	0.504803	0.422543	-0.236496	0.130765	0.861356	-0.485786	-0.168032	1.093753	1.248157	0.725631	-0.098097	-0.279871	0.68609	-0.742517	-0.093206	0.985403	0.088279	0.151828	0.665449	0.413788	0.066002	0.549651	-0.651837	-0.386981	0.02912	0.780271	-0.173187	0.639504	-0.135815	0.389263	0.209666	0.069122	-0.757681	1.197127	-0.048757	0.069876	0.076328	-0.162314	-0.398402	0.096204	0.048878	0.049263	0.13898	0.918991	-0.330326
0.150353	-0.28084	1.534307	0.101312	-0.23816	-1.561732	-1.184217	0.269023	-0.539981	-0.103362	1.239944	-0.640832	0.144068	-0.539192	-0.20521	0.60215	0.626538	0.277597	-0.731965	0.332667	0.360366	0.199033	0.560318	0.000275	-0.432975	1.014858	-0.872601	-0.30293	-0.946513	-0.363933	0.562138	0.786683	-0.756583	-0.068523	0.485071	-0.558499	0.323525	1.15448	0.167839	-0.011667	-0.121221	-0.531988	-0.16545	1.623693	-0.586267	0.2997	0.255074	-0.540664	0.414517	-1.107423
-0.241321	-0.514598	-0.52542	0.197658	0.968311	0.445404	-0.948365	1.285942	-0.764206	0.427458	0.897056	-0.61947	-0.394761	0.821799	0.064021	0.037409	-0.28028	0.315159	0.447451	0.862545	0.998159	-1.194358	0.8349	0.834377	0.198529	0.024559	0.154487	0.079795	-0.389861	-1.220318	-0.550097	0.861719	-0.616596	0.212672	0.326696	1.752709	-0.654929	1.137222	0.63503	0.517415	-0.882958	-0.055553	-0.083706	0.86297	0.2694	0.796304	0.408998	-0.295368	-0.452047	0.540589
0.105534	0.407617	0.672041	-0.636512	0.568975	-0.088395	-0.84673	-0.205814	0.465102	0.417418	0.364929	0.381518	0.384953	-0.2471	0.221532	-0.646381	-0.519679	-0.225871	-0.266914	-0.280807	-0.299413	0.029816	-0.873926	-0.342947	-0.146022	-0.958735	-0.299852	-0.127703	-0.417083	-0.058277	-0.186657	-0.414255	-0.002362	-0.385509	-0.305203	0.237399	0.412223	0.456721	0.924371	0.285818	-0.137325	0.376012	0.135083	0.589732	0.436086	0.302102	-0.482193	0.623994	-0.084849	0.056536
-0.370569	0.195314	-1.104287	0.452196	0.658156	0.292036	-1.01935	0.075614	0.76597	-0.956177	0.174101	-0.650279	0.015736	0.982192	0.246178	-0.471757	0.838665	0.167822	0.133196	1.193565	-1.05741	0.266189	0.548363	-0.758455	-0.375788	0.514256	-1.257666	0.094095	-0.425797	-0.025711	-0.278226	0.84183	-0.231343	0.179553	0.433387	0.22107	-0.150545	0.37506	0.619002	-0.911596	0.337706	0.031306	0.104566	0.408607	0.356396	-0.646071	-0.06131	0.23794	0.990931	0.628576
-0.838421	-1.540291	1.214297	-0.20784	1.451843	0.225458	0.14121	0.148483	0.830738	-0.990795	0.908053	0.140248	0.161556	0.61218	-0.025777	-0.036169	-0.283163	0.447717	-0.099934	-0.240789	-1.063259	-0.522757	-0.539275	0.202774	1.358931	0.445997	0.706582	1.139348	-1.973869	0.230165	-0.112375	-0.242405	0.479913	0.441635	-0.823224	-0.310094	0.430601	0.15634	-0.322825	0.116131	-0.117205	0.432659	0.813479	0.064362	-0.79108	0.251233	0.569155	-0.581439	0.040039	0.635467
0.284451	0.607474	-0.640749	-0.67187	0.290516	0.082263	-0.795477	0.348709	0.39816	-0.087256	-0.346812	0.081521	-0.171445	0.405815	0.578082	-0.175076	0.217491	0.854375	0.297257	0.556075	1.322308	0.02236	0.502654	0.060202	-0.268648	-0.458569	0.658003	-0.312965	-0.264447	0.400752	0.763163	0.278341	0.361995	-0.638335	-0.737394	-0.031709	-0.433369	-0.31012	-0.044434	0.137484	-0.764899	-0.157385	0.444769	-0.638976	-0.650931	-0.171916	-0.180758	0.93763	0.039173	-0.303754
0.82769	1.201744	-0.555372	0.165152	-0.388412	-0.716462	0.28129	0.155448	0.369258	-0.4214	-0.343416	0.087917	-0.063755	1.312218	-0.125769	0.218718	-0.980348	-0.454506	-0.349136	0.294303	-1.278097	0.497784	1.351748	-0.13637	0.866018	-0.051868	-0.241906	1.110947	0.056494	0.550591	-0.03154	0.789926	-0.2123	-0.110565	0.298224	0.019091	0.632635	-0.415433	-0.324392	0.489253	-0.119918	-0.553118	0.084226	-0.488582	-0.231437	0.00899	-0.062784	0.789247	-0.493326	0.007396
0.236651	0.071937	-0.578564	0.40555	-0.529926	0.66845	-0.894281	1.001767	0.60559	-0.149258	0.100426	-0.285114	-0.301933	0.485715	-0.187124	0.587318	0.99975	-0.027583	-0.249526	-1.081565	-0.511954	0.51004	-0.681139	-1.17569	0.305803	-0.050696	0.526841	0.875707	1.18678	0.414827	-0.54463	0.034385	-0.185414	0.051306	-0.709003	0.895034	0.202006	0.113898	0.808818	0.0764	-0.214203	0.067966	0.084982	0.626872	-0.298943	0.11201	-0.570153	0.134899	-0.256556	0.463759
-0.060908	-0.027957	0.045915	0.499267	0.00341	0.548664	-0.883811	1.141433	-0.043612	-0.763332	-0.43212	-0.952231	0.465059	-0.486229	0.792172	-0.052162	0.410307	0.147559	0.682944	-1.255162	-0.564409	-0.572489	0.796867	0.104224	1.290767	0.33219	0.23024	0.22875	0.798964	0.643715	0.365842	-0.866769	0.130049	0.178847	-0.161091	-0.12057	0.863719	0.336281	-0.126101	-0.758696	1.326547	0.00132	-0.040572	-0.220791	-0.313656	-0.386704	-0.449662	0.762992	0.366694	-1.462769
0.095625	-0.647266	-0.512246	-0.784189	0.919221	0.086631	-0.222377	0.382125	-0.074555	0.145302	0.032088	-1.719938	0.113403	0.414077	0.335295	0.016792	-0.518888	0.473135	-0.851924	-0.369838	-0.363549	0.507336	-0.801367	-0.207438	0.409505	0.280869	-1.008107	0.618488	-0.103621	0.066977	-0.203553	-0.654907	0.17499	1.456307	-0.086999	-0.316849	-0.063639	0.931235	1.162776	0.196604	0.163925	-0.169963	-0.775966	1.145381	-0.699646	0.440168	0.526142	-0.336241	-0.555341	-0.32208
0.106646	-0.980537	-0.08588	0.079347	0.079903	-0.44791	0.238376	0.197768	0.182106	0.175642	0.140525	-0.464295	-0.093729	0.229814	-1.280052	0.045005	0.235546	0.378106	0.680364	-0.00311	-0.133571	0.019858	0.109543	0.124658	0.678121	0.294695	0.500546	0.121045	-0.778271	-0.49557	-0.582679	-0.655395	-0.180148	0.080111	0.552572	0.116754	0.926989	0.24839	1.393398	0.467529	0.143233	0.163918	-0.599711	0.066619	-1.280812	-0.308898	0.007216	-0.626467	0.587745	-1.247798
-1.172402	0.306606	-0.612516	-0.56323	0.056702	0.03974	-0.223898	-0.570066	0.297049	-0.741858	0.672858	-0.079763	0.309589	-0.325696	-0.03734	0.398997	0.189236	0.453285	0.232096	0.187796	-0.759485	-0.245386	0.080998	-0.237644	0.117572	1.07074	0.68419	0.012844	0.546124	-0.697402	0.399422	0.945217	-0.75182	-0.012675	-0.787531	0.199145	-0.209589	-0.156151	-0.429408	0.236433	0.251305	0.183887	-0.56683	-0.789419	0.077817	-0.237427	-0.062036	-1.197711	0.473253	0.58905
0.530373	-0.362134	-0.660449	0.113908	-1.082339	-0.041022	0.244954	0.196003	0.055491	-0.283468	0.018978	-0.158327	-0.059256	-0.335331	0.276196	-0.286263	-0.693179	-0.49019	-0.024903	0.271072	-0.549848	-0.899694	0.380097	-0.821501	-0.593681	-0.106459	0.540084	0.206648	-0.710903	0.214334	-0.092992	-0.116403	-0.66682	0.22344	0.28387	-0.634342	-0.234266	0.273934	-0.466364	0.479415	0.338726	0.709342	0.962822	-0.190866	0.214325	0.207667	-0.836219	0.673072	0.00314	0.618807
0.111354	-0.062145	0.032223	-0.167259	0.029572	0.102154	0.221576	-0.276223	1.040201	-0.596109	-0.249242	0.307463	-0.272738	0.311065	-0.409295	-0.741655	0.356196	0.647636	0.015048	0.695053	0.025694	-0.208041	0.076375	-0.004285	-0.230716	-0.12712	0.5164	0.949832	0.346092	-0.188057	-0.468729	0.100207	-0.729711	-0.128648	-0.81426	-0.514705	0.490068	0.695104	-0.194325	0.189875	0.386055	-0.381459	0.405638	0.710637	0.217384	0.349576	0.258994	-0.74965	0.129058	-0.383373
-0.865093	0.317866	0.493891	0.075293	-0.236892	0.417067	0.093719	0.435612	-0.060143	-0.654096	-0.166822	0.318927	-0.209066	0.251695	-0.314005	-0.103666	-0.186533	0.149037	-0.760995	-0.283136	0.799702	0.819742	0.440106	-0.286607	0.565484	0.327952	-0.11294	-0.066582	-0.189379	0.583819	0.300192	0.11577	0.807804	-1.156601	-0.228889	0.072889	1.068382	-0.319268	-0.111888	0.540292	0.054912	-0.555363	-0.270966	-0.86274	-0.009415	-0.281212	0.302284	0.192936	0.290528	0.624619
0.084908	1.598721	0.488321	-0.448504	0.164115	0.454394	-0.742835	0.450885	-0.346778	-0.841038	0.041985	-0.575543	-0.124441	0.092216	0.03456	-0.068653	-0.049069	0.400262	0.907286	0.821922	-0.812444	-0.389312	-0.829907	-1.69014	0.672677	-0.721652	-0.823414	0.081947	-0.435892	-1.108755	0.249013	-0.607671	1.249583	0.047067	0.01235	1.200801	0.50485	-0.759213	-0.823222	0.246254	-0.077557	-0.261225	0.131978	0.459363	-0.476418	0.472273	-0.808697	0.235162	1.301799	0.401736
-0.434207	0.653496	-0.377431	-0.141392	-0.685387	0.451899	-0.295677	-0.058254	-0.217538	0.043822	-0.125125	1.114191	0.350545	-0.070569	0.677393	0.183304	0.946422	0.059146	-0.172237	-0.84781	-0.221813	0.133762	-0.524289	0.63983	0.800564	0.559076	-0.397996	-0.74004	0.193744	0.454736	-0.021872	-0.344408	-0.761647	0.031366	0.183317	-1.485495	0.121887	0.948895	-0.548781	0.143853	-0.040207	-0.453494	-0.357041	0.787421	-0.197174	-0.22173	-0.103463	0.260249	-0.303728	0.805062
0.582842	-0.08083	-0.11923	-0.914038	-0.147875	-0.676694	1.112246	-1.332392	-0.459665	-0.822002	0.136593	-1.072016	-0.179947	0.306221	0.468408	-0.125429	0.641637	0.033745	-0.145305	-0.887198	-0.863302	-1.10098	-0.059756	-0.303793	0.085456	-0.28336	-0.859657	-0.951376	-0.313823	-1.247377	-0.550136	-0.104748	0.122846	0.641193	-1.190652	0.980083	-0.005874	0.345727	-0.43071	-0.255397	-0.293533	0.439253	-0.265879	-0.667609	-0.247748	-0.722086	-1.101292	-0.082395	-0.009486	0.336276
1.531361	-0.32168	-0.506765	0.314391	-0.482445	0.732143	-0.056005	0.721373	-0.149472	0.431958	0.381784	-0.551046	-1.052371	0.69254	-0.075729	0.238359	0.958072	0.914731	-0.537062	-0.056262	0.326955	-0.993008	0.050121	0.136516	-0.333309	-0.692383	0.427922	0.235016	1.044151	0.46528	0.592117	0.282642	0.789624	-0.131923	0.336245	0.858749	0.408737	-0.22624	-0.659721	-0.089855	-1.37714	0.2108	-0.073372	-0.654393	-0.499536	-0.040762	-0.236404	-1.604889	0.726055	1.03355
1.018525	-0.27234	0.199214	-0.122103	0.700099	-0.269569	0.067727	-0.426406	-0.848991	0.957475	0.174454	-0.583571	0.543181	0.195884	-0.377015	1.023412	-0.300339	-0.319389	-0.268533	-1.097771	-0.165305	0.376882	0.803457	-0.468765	-0.036131	0.323948	0.216878	-0.019148	0.246966	-0.835581	0.390808	-0.851979	0.96744	-0.144906	-0.494854	-1.011096	0.525462	-0.111662	0.634549	-0.110493	0.71992	-0.017578	0.283889	0.211187	-0.20885	0.210996	0.903307	0.749374	1.076263	0.189005
0.052868	-0.231737	-0.783042	0.290204	0.557841	0.038452	-0.085713	-1.144528	-0.317004	0.066627	0.107597	0.444155	-0.10849	-0.246124	-0.112519	1.561341	-0.174726	-1.246876	0.938131	-0.783286	0.083812	0.478658	0.203948	-0.228054	-2.116778	0.454502	0.548212	0.477003	-1.050048	-0.943471	-0.799117	1.015463	-0.473296	-0.23303	1.14208	-0.787124	0.171397	0.147353	-0.321055	0.218257	-0.376447	0.989947	-0.357547	0.397352	0.960977	-1.196783	0.100138	0.219069	1.34763	-1.115097
-0.346429	0.791557	0.162831	1.454558	0.629606	0.094736	0.160542	-0.174997	-1.411952	-0.28513	-0.295694	-0.049848	-0.009662	-0.620411	0.509936	-0.610316	0.738535	-1.426651	-0.048531	0.123818	-0.10149	-0.354261	0.537173	0.739346	0.206112	-0.034688	1.190899	1.060637	-1.145162	-0.840503	-0.250651	0.213025	-0.13808	-0.248676	-0.845259	0.500471	1.524578	-0.443157	-0.327094	0.61443	-0.633094	0.208961	0.560365	1.095023	0.138522	-0.68133	-0.78997	-0.053458	-0.033825	-0.068877
